0.1595,-0.5696,-0.1921,0.0705,-0.4105,-1.0327,-1.1359,-0.0507,0,0,0,0,0
0.16224,-0.57006,-0.18967,0.062566,-0.41394,-1.0168,-1.1332,-0.052664,-0.075582,0.072754,-0.031197,0.028369,0
0.16497,-0.57051,-0.18725,0.054752,-0.41743,-1.0007,-1.1306,-0.054458,-0.15062,0.14591,-0.061883,0.057183,0
0.16771,-0.57094,-0.18482,0.047053,-0.42096,-0.98426,-1.1279,-0.056088,-0.2251,0.21947,-0.09206,0.086435,0
0.17044,-0.57135,-0.1824,0.039463,-0.42453,-0.9676,-1.1254,-0.05756,-0.29903,0.29342,-0.12173,0.11612,0
0.17316,-0.57175,-0.17997,0.031977,-0.42815,-0.9507,-1.1228,-0.058882,-0.37242,0.36774,-0.1509,0.14623,0
0.17589,-0.57213,-0.17754,0.024591,-0.43182,-0.93354,-1.1204,-0.060059,-0.44524,0.44244,-0.17956,0.17676,0
0.17861,-0.5725,-0.17512,0.017298,-0.43554,-0.91613,-1.118,-0.061097,-0.51752,0.51749,-0.20773,0.2077,0
0.18133,-0.57285,-0.1727,0.010095,-0.43932,-0.89846,-1.1156,-0.062001,-0.58922,0.59289,-0.23539,0.23906,0
0.18404,-0.57319,-0.17027,0.0029781,-0.44315,-0.88054,-1.1134,-0.062777,-0.66036,0.66863,-0.26255,0.27082,0
0.18675,-0.57351,-0.16785,-0.0040582,-0.44704,-0.86237,-1.1112,-0.063431,-0.73092,0.7447,-0.2892,0.30298,0
0.18945,-0.57381,-0.16543,-0.011017,-0.45099,-0.84394,-1.1091,-0.063967,-0.80089,0.82109,-0.31534,0.33554,0
0.19215,-0.5741,-0.16301,-0.017902,-0.45501,-0.82525,-1.1071,-0.064389,-0.87026,0.89779,-0.34096,0.36849,0
0.19484,-0.57438,-0.16059,-0.024717,-0.45909,-0.8063,-1.1053,-0.064703,-0.93903,0.97478,-0.36607,0.40182,0
0.19753,-0.57464,-0.15818,-0.031464,-0.46325,-0.78708,-1.1035,-0.064913,-1.0072,1.0521,-0.39065,0.43555,0
0.20021,-0.57488,-0.15577,-0.038148,-0.46748,-0.76759,-1.1019,-0.065022,-1.0747,1.1296,-0.4147,0.46965,0
0.20289,-0.57511,-0.15336,-0.04477,-0.4718,-0.74781,-1.1004,-0.065034,-1.1415,1.2074,-0.43821,0.50414,0
0.20555,-0.57532,-0.15095,-0.051333,-0.4762,-0.72776,-1.0991,-0.064954,-1.2077,1.2855,-0.46117,0.53901,0
