0.23566,-0.99864,0.16211,-0.29806,0.060276,-0.067527
0.23209,-0.98366,0.15972,-0.2936,0.059377,-0.066513
0.22848,-0.96851,0.1573,-0.28909,0.058468,-0.065488
0.22484,-0.95318,0.15486,-0.28453,0.057548,-0.064451
0.22116,-0.9377,0.15238,-0.27992,0.056619,-0.063404
0.21744,-0.92207,0.14988,-0.27526,0.05568,-0.062346
0.2137,-0.90631,0.14736,-0.27057,0.054731,-0.061279
0.20993,-0.8904,0.14481,-0.26583,0.053775,-0.060202
0.20612,-0.87438,0.14225,-0.26106,0.05281,-0.059117
0.2023,-0.85824,0.13966,-0.25625,0.051839,-0.058024
0.19845,-0.84199,0.13705,-0.25141,0.05086,-0.056923
0.19458,-0.82564,0.13442,-0.24655,0.049875,-0.055815
0.19068,-0.8092,0.13178,-0.24165,0.048884,-0.054701
0.18677,-0.79267,0.12913,-0.23673,0.047887,-0.053582
0.18285,-0.77607,0.12646,-0.23178,0.046886,-0.052456
0.17891,-0.7594,0.12378,-0.22682,0.04588,-0.051326
0.17495,-0.74267,0.12109,-0.22183,0.04487,-0.050192
0.17099,-0.72589,0.11838,-0.21684,0.043857,-0.049054
0.16701,-0.70907,0.11567,-0.21182,0.04284,-0.047912
0.16303,-0.6922,0.11296,-0.2068,0.041821,-0.046768
0.15904,-0.67532,0.11023,-0.20177,0.0408,-0.045624
0.15506,-0.65874,0.10753,-0.19683,0.039772,-0.044517
0.15108,-0.64248,0.10484,-0.19199,0.03874,-0.043449
0.1471,-0.62655,0.10216,-0.18724,0.037702,-0.042423
0.14313,-0.61096,0.099507,-0.1826,0.036659,-0.041439
0.13916,-0.59575,0.096871,-0.17807,0.035612,-0.040499
0.13521,-0.58092,0.094256,-0.17364,0.034561,-0.039605
0.13127,-0.56649,0.091661,-0.16934,0.033507,-0.03876
0.12734,-0.55248,0.089089,-0.16516,0.032449,-0.037965
0.12343,-0.53891,0.086539,-0.16111,0.031389,-0.037222
0.11954,-0.52579,0.084012,-0.15719,0.030326,-0.036533
0.11566,-0.51314,0.081509,-0.1534,0.029262,-0.035899
0.1118,-0.50096,0.07903,-0.14976,0.028197,-0.035322
0.10796,-0.48927,0.076576,-0.14625,0.027131,-0.034802
0.10414,-0.47806,0.074145,-0.14288,0.026065,-0.03434
0.10034,-0.46733,0.071739,-0.13964,0.025,-0.033935
0.096566,-0.45705,0.069355,-0.13654,0.023937,-0.033585
0.092809,-0.44721,0.066993,-0.13356,0.022877,-0.033286
0.089072,-0.43776,0.06465,-0.13068,0.021821,-0.033033
0.085355,-0.42861,0.062325,-0.12788,0.02077,-0.032817
0.081655,-0.41969,0.060014,-0.12515,0.019726,-0.032626
0.077973,-0.41085,0.057714,-0.12243,0.01869,-0.032445
0.074306,-0.40194,0.05542,-0.11969,0.017665,-0.032252
