0.1595,-0.5696,-0.1921,0.0705,-0.4105,-1.0327,-1.1359,-0.0507,0,0,0,0,0
0.16224,-0.57006,-0.18967,0.062566,-0.41392,-1.0168,-1.1332,-0.052664,-0.07558,0.072748,-0.031197,0.028366,0
0.1649,-0.5705,-0.18731,0.054958,-0.4173,-1.0011,-1.1306,-0.05441,-0.14863,0.14397,-0.061074,0.056415,0
0.16749,-0.5709,-0.18501,0.04765,-0.42063,-0.98556,-1.1282,-0.055961,-0.21931,0.21375,-0.08972,0.084154,0
0.17002,-0.57129,-0.18277,0.040619,-0.42391,-0.97018,-1.1258,-0.057335,-0.28776,0.28213,-0.11721,0.11158,0
0.17248,-0.57165,-0.18058,0.033843,-0.42715,-0.95496,-1.1235,-0.058551,-0.35411,0.3492,-0.14363,0.13871,0
0.17489,-0.57199,-0.17844,0.027304,-0.43035,-0.9399,-1.1213,-0.059621,-0.41847,0.41499,-0.16903,0.16554,0
0.17723,-0.57231,-0.17635,0.020985,-0.43351,-0.92499,-1.1192,-0.060561,-0.48095,0.47956,-0.19347,0.19207,0
0.17953,-0.57261,-0.1743,0.014872,-0.43663,-0.91024,-1.1172,-0.061382,-0.54163,0.54294,-0.217,0.21832,0
0.18176,-0.5729,-0.17231,0.0089522,-0.43972,-0.89564,-1.1152,-0.062095,-0.60059,0.60519,-0.23967,0.24427,0
0.18395,-0.57317,-0.17035,0.0032132,-0.44278,-0.88118,-1.1134,-0.062708,-0.65792,0.66633,-0.26153,0.26993,0
0.18609,-0.57342,-0.16844,-0.0023555,-0.4458,-0.86687,-1.1117,-0.063231,-0.71368,0.72639,-0.2826,0.29531,0
0.18818,-0.57366,-0.16656,-0.0077634,-0.4488,-0.8527,-1.11,-0.06367,-0.76793,0.78541,-0.30293,0.32041,0
0.19023,-0.57389,-0.16473,-0.013019,-0.45176,-0.83867,-1.1084,-0.064034,-0.82073,0.8434,-0.32255,0.34523,0
0.19223,-0.5741,-0.16294,-0.018131,-0.4547,-0.82478,-1.1069,-0.064328,-0.87213,0.90041,-0.34149,0.36976,0
0.19419,-0.5743,-0.16118,-0.023106,-0.45761,-0.81102,-1.1055,-0.064558,-0.92218,0.95644,-0.35977,0.39402,0
0.19611,-0.57449,-0.15945,-0.02795,-0.4605,-0.79739,-1.1041,-0.064728,-0.97093,1.0115,-0.37742,0.418,0
0.19799,-0.57466,-0.15776,-0.03267,-0.46336,-0.78389,-1.1029,-0.064845,-1.0184,1.0657,-0.39446,0.44171,0
0.19983,-0.57483,-0.15611,-0.037271,-0.4662,-0.77052,-1.1017,-0.064911,-1.0647,1.1189,-0.41092,0.46514,0
0.20163,-0.57498,-0.15449,-0.041758,-0.46902,-0.75727,-1.1005,-0.064931,-1.1097,1.1712,-0.42681,0.4883,0
0.20339,-0.57513,-0.1529,-0.046136,-0.47181,-0.74415,-1.0995,-0.064908,-1.1537,1.2227,-0.44216,0.51118,0
0.20512,-0.57526,-0.15134,-0.05041,-0.47459,-0.73115,-1.0985,-0.064846,-1.1965,1.2733,-0.45699,0.53379,0
0.20681,-0.57538,-0.14981,-0.054582,-0.47734,-0.71827,-1.0976,-0.064748,-1.2382,1.323,-0.4713,0.55613,0
0.20846,-0.5755,-0.14831,-0.058657,-0.48008,-0.70551,-1.0968,-0.064616,-1.2788,1.3719,-0.48511,0.5782,0
0.21008,-0.57561,-0.14684,-0.062638,-0.48279,-0.69287,-1.096,-0.064453,-1.3184,1.4199,-0.49845,0.6,0
0.21167,-0.5757,-0.14541,-0.066529,-0.48549,-0.68034,-1.0953,-0.064261,-1.3569,1.4672,-0.51131,0.62153,0
0.21322,-0.57579,-0.14399,-0.070332,-0.48817,-0.66792,-1.0946,-0.064043,-1.3945,1.5136,-0.52373,0.64279,0
0.21474,-0.57587,-0.14261,-0.074051,-0.49084,-0.65562,-1.094,-0.063801,-1.4311,1.5592,-0.5357,0.66378,0
0.21623,-0.57595,-0.14126,-0.077686,-0.49348,-0.64343,-1.0935,-0.063536,-1.4668,1.604,-0.54724,0.6845,0
0.21768,-0.57601,-0.13993,-0.081242,-0.49611,-0.63134,-1.0931,-0.06325,-1.5015,1.6481,-0.55836,0.70496,0
0.21911,-0.57607,-0.13863,-0.08472,-0.49873,-0.61937,-1.0927,-0.062945,-1.5353,1.6914,-0.56907,0.72515,0
0.2205,-0.57612,-0.13736,-0.088123,-0.50132,-0.6075,-1.0923,-0.062622,-1.5682,1.7339,-0.57939,0.74507,0
0.22186,-0.57617,-0.13611,-0.091452,-0.50391,-0.59575,-1.092,-0.062283,-1.6003,1.7757,-0.58931,0.76473,0
0.2232,-0.5762,-0.13488,-0.094709,-0.50647,-0.58409,-1.0918,-0.061929,-1.6314,1.8167,-0.59886,0.78412,0
0.2245,-0.57623,-0.13369,-0.097896,-0.50902,-0.57255,-1.0916,-0.061561,-1.6617,1.857,-0.60803,0.80324,0
0.22578,-0.57626,-0.13251,-0.10101,-0.51156,-0.5611,-1.0915,-0.06118,-1.6912,1.8965,-0.61684,0.8221,0
0.22702,-0.57627,-0.13137,-0.10407,-0.51407,-0.54977,-1.0914,-0.060788,-1.7199,1.9353,-0.62529,0.8407,0
0.22824,-0.57628,-0.13024,-0.10705,-0.51658,-0.53853,-1.0914,-0.060385,-1.7478,1.9734,-0.63339,0.85903,0
0.22943,-0.57629,-0.12914,-0.10997,-0.51906,-0.5274,-1.0914,-0.059973,-1.7748,2.0108,-0.64115,0.8771,0
0.2306,-0.57629,-0.12807,-0.11283,-0.52153,-0.51638,-1.0914,-0.059552,-1.8011,2.0474,-0.64857,0.8949,0
0.23173,-0.57628,-0.12702,-0.11563,-0.52398,-0.50545,-1.0915,-0.059123,-1.8266,2.0834,-0.65567,0.91245,0
0.23284,-0.57627,-0.12599,-0.11837,-0.52642,-0.49463,-1.0917,-0.058687,-1.8514,2.1186,-0.66244,0.92973,0
0.23392,-0.57625,-0.12498,-0.12105,-0.52884,-0.48392,-1.0919,-0.058244,-1.8754,2.1532,-0.6689,0.94675,0
0.23498,-0.57622,-0.124,-0.12367,-0.53124,-0.4733,-1.0921,-0.057796,-1.8986,2.1871,-0.67505,0.96351,0
0.23601,-0.57619,-0.12304,-0.12623,-0.53362,-0.4628,-1.0924,-0.057342,-1.9211,2.2203,-0.68088,0.98,0
0.23701,-0.57616,-0.1221,-0.12874,-0.53598,-0.45239,-1.0927,-0.056884,-1.9429,2.2528,-0.68642,0.99624,0
0.23799,-0.57612,-0.12118,-0.13119,-0.53832,-0.4421,-1.093,-0.056422,-1.964,2.2846,-0.69167,1.0122,0
0.23894,-0.57607,-0.12029,-0.13359,-0.54064,-0.43191,-1.0934,-0.055957,-1.9844,2.3158,-0.69662,1.0279,0
0.23987,-0.57602,-0.11942,-0.13593,-0.54294,-0.42183,-1.0938,-0.055489,-2.0041,2.3462,-0.70129,1.0434,0
0.24077,-0.57597,-0.11857,-0.13822,-0.54522,-0.41186,-1.0942,-0.055018,-2.0232,2.3761,-0.70568,1.0586,0
0.24165,-0.5759,-0.11774,-0.14046,-0.54747,-0.40199,-1.0947,-0.054546,-2.0415,2.4052,-0.70979,1.0735,0
0.2425,-0.57584,-0.11693,-0.14265,-0.5497,-0.39225,-1.0951,-0.054072,-2.0592,2.4338,-0.71363,1.0882,0
0.24333,-0.57577,-0.11614,-0.14478,-0.5519,-0.38261,-1.0956,-0.053597,-2.0762,2.4616,-0.7172,1.1026,0
0.24414,-0.57569,-0.11538,-0.14687,-0.55408,-0.37309,-1.0961,-0.053121,-2.0925,2.4888,-0.7205,1.1168,0
0.24492,-0.57561,-0.11463,-0.14891,-0.55623,-0.36369,-1.0967,-0.052644,-2.1082,2.5154,-0.72355,1.1307,0
0.24568,-0.57553,-0.11391,-0.15089,-0.55835,-0.35441,-1.0972,-0.052168,-2.1233,2.5413,-0.72635,1.1444,0
0.24641,-0.57544,-0.11321,-0.15283,-0.56044,-0.34525,-1.0978,-0.051692,-2.1377,2.5666,-0.72889,1.1577,0
0.24712,-0.57535,-0.11252,-0.15473,-0.56249,-0.33622,-1.0984,-0.051217,-2.1516,2.5912,-0.73119,1.1709,0
0.24781,-0.57525,-0.11186,-0.15657,-0.56452,-0.32731,-1.0989,-0.050742,-2.1647,2.6153,-0.73325,1.1838,0
0.24847,-0.57515,-0.11122,-0.15837,-0.5665,-0.31853,-1.0995,-0.050269,-2.1773,2.6386,-0.73507,1.1964,0
0.24911,-0.57504,-0.11059,-0.16012,-0.56846,-0.30989,-1.1001,-0.049797,-2.1893,2.6614,-0.73665,1.2087,0
0.24973,-0.57493,-0.10999,-0.16183,-0.57037,-0.30139,-1.1007,-0.049327,-2.2007,2.6835,-0.73801,1.2208,0
0.25033,-0.57482,-0.10941,-0.16349,-0.57224,-0.29302,-1.1012,-0.048859,-2.2115,2.705,-0.73915,1.2326,0
0.2509,-0.5747,-0.10884,-0.16511,-0.57408,-0.28479,-1.1018,-0.048392,-2.2217,2.7259,-0.74006,1.2442,0
0.25145,-0.57458,-0.1083,-0.16668,-0.57587,-0.27671,-1.1024,-0.047929,-2.2314,2.7461,-0.74076,1.2555,0
0.25198,-0.57446,-0.10777,-0.16821,-0.57762,-0.26878,-1.1029,-0.047467,-2.2405,2.7657,-0.74125,1.2665,0
0.25249,-0.57433,-0.10727,-0.1697,-0.57932,-0.26101,-1.1034,-0.047009,-2.249,2.7847,-0.74154,1.2773,0
0.25298,-0.5742,-0.10678,-0.17114,-0.58098,-0.25338,-1.1039,-0.046553,-2.2569,2.8031,-0.74163,1.2878,0
0.25344,-0.57407,-0.10631,-0.17254,-0.58258,-0.24592,-1.1044,-0.0461,-2.2644,2.8209,-0.74153,1.298,0
0.25389,-0.57394,-0.10587,-0.1739,-0.58414,-0.23861,-1.1049,-0.045651,-2.2713,2.838,-0.74124,1.308,0
